"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateuncertaintyinmeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","inCluster","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http...unknown.org.nick","informationWithheld","verbatimEventDate","datasetName","verbatimLocality","gbifID","collectionCode","occurrenceID","taxonID","recordedBy","catalogNumber","institutionCode","eventTime","identifiedBy","http...unknown.org.captive","identificationID","projectId","individualCount","coordinatePrecision","continent","organismQuantity","organismQuantityType","eventID","institutionID","georeferenceProtocol","municipality","type","locationID","ownerInstitutionCode","samplingProtocol","occurrenceRemarks","language","locality","acceptedNameUsage","dynamicProperties","footprintWKT","verbatimSRS","footprintSRS","county","waterBody","name","sex","taxonConceptID","associatedSequences","sampleSizeUnit","sampleSizeValue","samplingEffort","habitat","institutionKey","elevation","elevationAccuracy","island","preparations","disposition","otherCatalogNumbers","verbatimElevation","georeferencedDate","georeferencedBy","georeferenceVerificationStatus","associatedReferences","verbatimCoordinateSystem","higherClassification"
3348351384,"Microtus cabrerae Thomas, 1906",39.919998,-2.18,"gass84","d8cd16ba-bb74-4420-821e-083f2bac17c2","ada9d123-ddb4-467d-8891-806ea8d94230","fb5e4c2a-579c-434b-a446-3a665dd732ad","GB","DWC_ARCHIVE","2021-11-22T15:29:19.146+00:00","2022-01-29T22:21:40.653+00:00",1,"fbca90e3-8aed-48b1-84e3-369afbd000ce","MATERIAL_SAMPLE","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,NA,NA,2002,5,28,"2002-05-28T00:00:00",NA,"2022-01-29T22:21:40.653+00:00","https://www.ebi.ac.uk/ena/browser/view/KY381067","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","ES","Spain",NA,"KY381067",NA,NA,NA,NA,NA,3348351384,NA,"KY381067","ASV:da532680aa6012f6d810cb40c5844cd8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae isolate SM2105 solute carrier family 38 member 7 (SLC38A7) gene, intron 8.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906","FEMALE","https://www.ebi.ac.uk/ena/browser/view/Taxon:70284","https://www.ebi.ac.uk/ena/browser/api/embl/KY381067",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3348391915,"Microtus cabrerae Thomas, 1906",38.950001,-8.62,"gass84","d8cd16ba-bb74-4420-821e-083f2bac17c2","ada9d123-ddb4-467d-8891-806ea8d94230","fb5e4c2a-579c-434b-a446-3a665dd732ad","GB","DWC_ARCHIVE","2021-11-22T15:29:19.146+00:00","2022-01-29T22:24:07.678+00:00",1,"fbca90e3-8aed-48b1-84e3-369afbd000ce","MATERIAL_SAMPLE","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,NA,NA,2002,5,25,"2002-05-25T00:00:00",NA,"2022-01-29T22:24:07.678+00:00","https://www.ebi.ac.uk/ena/browser/view/KY380711","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","PT","Portugal",NA,"KY380711",NA,NA,NA,NA,NA,3348391915,NA,"KY380711","ASV:f09086ad838e00f449d901f7739b1326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae isolate SMNI1505 cytochrome b (cytb) gene, complete cds; mitochondrial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906",NA,"https://www.ebi.ac.uk/ena/browser/view/Taxon:70284","https://www.ebi.ac.uk/ena/browser/api/embl/KY380711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3348402052,"Microtus cabrerae Thomas, 1906",38.950001,-8.63,"gass84","d8cd16ba-bb74-4420-821e-083f2bac17c2","ada9d123-ddb4-467d-8891-806ea8d94230","fb5e4c2a-579c-434b-a446-3a665dd732ad","GB","DWC_ARCHIVE","2021-11-22T15:29:19.146+00:00","2022-01-29T22:21:10.817+00:00",1,"fbca90e3-8aed-48b1-84e3-369afbd000ce","MATERIAL_SAMPLE","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,NA,NA,2002,5,25,"2002-05-25T00:00:00",NA,"2022-01-29T22:21:10.817+00:00","https://www.ebi.ac.uk/ena/browser/view/KY380710","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","PT","Portugal",NA,"KY380710",NA,NA,NA,NA,NA,3348402052,NA,"KY380710","ASV:f09086ad838e00f449d901f7739b1326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae isolate SMNI1504 cytochrome b (cytb) gene, complete cds; mitochondrial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906",NA,"https://www.ebi.ac.uk/ena/browser/view/Taxon:70284","https://www.ebi.ac.uk/ena/browser/api/embl/KY380710",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1502256094,"Microtus cabrerae Thomas, 1906",39.5,-1.15,"gass84","95e635d4-f762-11e1-a439-00145eb45e9a","ebda1cab-dda8-418b-8f25-df1e71ff5bc2","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2022-02-24T19:45:06.622+00:00","2022-02-24T20:14:42.656+00:00",178,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","OCCURRENCE","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,707,"Valencia",2002,9,4,"2002-09-04T00:00:00","2017-03-30T15:19:18.000+00:00","2022-02-24T20:14:42.656+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","ES","Spain",NA,"BDBCV:BDBCV-General:1255340",NA,NA,NA,NA,NA,1502256094,"BDBCV-General","BDBCV:BDBCV-General:1255340",NA,"BDB","1255340","BDBCV",NA,"BDB",NA,NA,NA,NA,NA,"EUROPE",NA,NA,NA,NA,NA,"REQUENA",NA,NA,NA,NA,NA,"Es",NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3348319939,"Microtus cabrerae Thomas, 1906",38.580002,-2.42,"gass84","d8cd16ba-bb74-4420-821e-083f2bac17c2","ada9d123-ddb4-467d-8891-806ea8d94230","fb5e4c2a-579c-434b-a446-3a665dd732ad","GB","DWC_ARCHIVE","2021-11-22T15:29:19.146+00:00","2022-01-29T22:21:09.456+00:00",1,"fbca90e3-8aed-48b1-84e3-369afbd000ce","MATERIAL_SAMPLE","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,NA,NA,2001,3,15,"2001-03-15T00:00:00",NA,"2022-01-29T22:21:09.456+00:00","https://www.ebi.ac.uk/ena/browser/view/KY380812","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","ES","Spain",NA,"KY380812",NA,NA,NA,NA,NA,3348319939,NA,"KY380812","ASV:f09086ad838e00f449d901f7739b1326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae isolate SM2095 cytochrome b (cytb) gene, complete cds; mitochondrial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906","MALE","https://www.ebi.ac.uk/ena/browser/view/Taxon:70284","https://www.ebi.ac.uk/ena/browser/api/embl/KY380812",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3351159311,"Microtus cabrerae Thomas, 1906",38.700001,-7.45,"gass84","d8cd16ba-bb74-4420-821e-083f2bac17c2","ada9d123-ddb4-467d-8891-806ea8d94230","fb5e4c2a-579c-434b-a446-3a665dd732ad","GB","DWC_ARCHIVE","2021-11-22T15:29:19.146+00:00","2022-01-29T22:23:13.854+00:00",1,"fbca90e3-8aed-48b1-84e3-369afbd000ce","MATERIAL_SAMPLE","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,NA,NA,2001,9,1,"2001-09-01T00:00:00",NA,"2022-01-29T22:23:13.854+00:00","https://www.ebi.ac.uk/ena/browser/view/KY380708","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","PT","Portugal",NA,"KY380708",NA,NA,NA,NA,NA,3351159311,NA,"KY380708","ASV:f09086ad838e00f449d901f7739b1326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae isolate SMNI1500 cytochrome b (cytb) gene, complete cds; mitochondrial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906",NA,"https://www.ebi.ac.uk/ena/browser/view/Taxon:70284","https://www.ebi.ac.uk/ena/browser/api/embl/KY380708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1500510052,"Microtus cabrerae Thomas, 1906",39.09,-1.21,"gass84","95e635d4-f762-11e1-a439-00145eb45e9a","ebda1cab-dda8-418b-8f25-df1e71ff5bc2","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2022-02-24T19:45:06.622+00:00","2022-02-24T20:14:03.373+00:00",178,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","OCCURRENCE","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,707,"Valencia",2000,NA,NA,"2000-01-01T00:00:00",NA,"2022-02-24T20:14:03.373+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","ES","Spain",NA,"BDBCV:BDBCV-General:126740",NA,NA,NA,NA,NA,1500510052,"BDBCV-General","BDBCV:BDBCV-General:126740",NA,"A. Gonzálvez","126740","BDBCV",NA,"A. Gonzálvez",NA,NA,NA,NA,NA,"EUROPE",NA,NA,NA,NA,NA,"AYORA",NA,NA,NA,NA,NA,"Es","La Hunde",NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1500510086,"Microtus cabrerae Thomas, 1906",39.06,-1.2,"gass84","95e635d4-f762-11e1-a439-00145eb45e9a","ebda1cab-dda8-418b-8f25-df1e71ff5bc2","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2022-02-24T19:45:06.622+00:00","2022-02-24T20:14:03.361+00:00",178,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,707,"Valencia",2000,NA,NA,"2000-01-01T00:00:00",NA,"2022-02-24T20:14:03.361+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","ES","Spain",NA,"BDBCV:BDBCV-General:126741",NA,NA,NA,NA,NA,1500510086,"BDBCV-General","BDBCV:BDBCV-General:126741",NA,"D. Almenar Gil | A. Alcocer Cordellat","126741","BDBCV",NA,"D. Almenar Gil | A. Alcocer Cordellat",NA,NA,NA,NA,NA,"EUROPE",NA,NA,NA,NA,NA,"AYORA",NA,NA,NA,NA,NA,"Es","La Hunde",NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1230036644,"Microtus cabrerae Thomas, 1906",40.5,-6.68,"gass84,gdativ,osiic,colmano,inmafu","95ed1fa5-2923-4459-836b-11ad8cc4bf42","2f390a80-56f3-11da-880b-b8a03c50a862","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2022-03-08T20:19:09.060+00:00","2022-03-08T20:21:50.824+00:00",224,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,707,"Salamanca",1996,9,10,"1996-09-10T00:00:00","2015-06-29T11:09:20.000+00:00","2022-03-08T20:21:50.824+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","ES","Spain",NA,"MZNA:MAST-MMEG:233758",NA,NA,"960910.00",NA,NA,1230036644,"MAST-MMEG","MZNA:MAST-MMEG:233758",NA,"Felipe Martín Santos","233758","MZNA",NA,NA,NA,NA,NA,1,NA,"EUROPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"El Bodón (egagrópilas 1996)",NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906",NA,NA,NA,NA,NA,NA,NA,"3a4aa42d-40e6-4a74-b8e4-93be6cd5e080",800,0,"ES","mandible","in collection","28172_19960910",800,NA,NA,NA,NA,NA,NA
3351006362,"Microtus cabrerae Thomas, 1906",40.48,-6.57,"gass84","d8cd16ba-bb74-4420-821e-083f2bac17c2","ada9d123-ddb4-467d-8891-806ea8d94230","fb5e4c2a-579c-434b-a446-3a665dd732ad","GB","DWC_ARCHIVE","2021-11-22T15:29:19.146+00:00","2022-01-29T22:21:12.045+00:00",1,"fbca90e3-8aed-48b1-84e3-369afbd000ce","MATERIAL_SAMPLE","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,NA,NA,1996,9,10,"1996-09-10T00:00:00",NA,"2022-01-29T22:21:12.045+00:00","https://www.ebi.ac.uk/ena/browser/view/KY380753","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","ES","Spain",NA,"KY380753",NA,NA,NA,NA,NA,3351006362,NA,"KY380753","ASV:9de8073a102ac92dfd6f6a4aefd47626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae isolate SMNI1626 cytochrome b (cytb) gene, complete cds; mitochondrial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906",NA,"https://www.ebi.ac.uk/ena/browser/view/Taxon:70284","https://www.ebi.ac.uk/ena/browser/api/embl/KY380753",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3351008164,"Microtus cabrerae Thomas, 1906",40.48,-6.58,"gass84","d8cd16ba-bb74-4420-821e-083f2bac17c2","ada9d123-ddb4-467d-8891-806ea8d94230","fb5e4c2a-579c-434b-a446-3a665dd732ad","GB","DWC_ARCHIVE","2021-11-22T15:29:19.146+00:00","2022-01-29T22:24:13.904+00:00",1,"fbca90e3-8aed-48b1-84e3-369afbd000ce","MATERIAL_SAMPLE","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,NA,NA,1996,9,10,"1996-09-10T00:00:00",NA,"2022-01-29T22:24:13.904+00:00","https://www.ebi.ac.uk/ena/browser/view/KY380752","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","ES","Spain",NA,"KY380752",NA,NA,NA,NA,NA,3351008164,NA,"KY380752","ASV:98c624690788a41ef211f6c8b87ab121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae isolate SMNI1625 cytochrome b (cytb) gene, complete cds; mitochondrial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906",NA,"https://www.ebi.ac.uk/ena/browser/view/Taxon:70284","https://www.ebi.ac.uk/ena/browser/api/embl/KY380752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3351022385,"Microtus cabrerae Thomas, 1906",40.490002,-6.57,"gass84","d8cd16ba-bb74-4420-821e-083f2bac17c2","ada9d123-ddb4-467d-8891-806ea8d94230","fb5e4c2a-579c-434b-a446-3a665dd732ad","GB","DWC_ARCHIVE","2021-11-22T15:29:19.146+00:00","2022-01-29T22:24:11.991+00:00",1,"fbca90e3-8aed-48b1-84e3-369afbd000ce","MATERIAL_SAMPLE","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,NA,NA,1996,9,10,"1996-09-10T00:00:00",NA,"2022-01-29T22:24:11.991+00:00","https://www.ebi.ac.uk/ena/browser/view/KY380751","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","ES","Spain",NA,"KY380751",NA,NA,NA,NA,NA,3351022385,NA,"KY380751","ASV:98c624690788a41ef211f6c8b87ab121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae isolate SMNI1624 cytochrome b (cytb) gene, complete cds; mitochondrial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906",NA,"https://www.ebi.ac.uk/ena/browser/view/Taxon:70284","https://www.ebi.ac.uk/ena/browser/api/embl/KY380751",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3350996317,"Microtus cabrerae Thomas, 1906",38.540001,-8.92,"gass84","d8cd16ba-bb74-4420-821e-083f2bac17c2","ada9d123-ddb4-467d-8891-806ea8d94230","fb5e4c2a-579c-434b-a446-3a665dd732ad","GB","DWC_ARCHIVE","2021-11-22T15:29:19.146+00:00","2022-01-29T22:23:09.857+00:00",1,"fbca90e3-8aed-48b1-84e3-369afbd000ce","MATERIAL_SAMPLE","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,NA,NA,1994,9,1,"1994-09-01T00:00:00",NA,"2022-01-29T22:23:09.857+00:00","https://www.ebi.ac.uk/ena/browser/view/KY380703","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","PT","Portugal",NA,"KY380703",NA,NA,NA,NA,NA,3350996317,NA,"KY380703","ASV:b50b7be1482e9e250c798e73282b10ed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae isolate SMNI1484 cytochrome b (cytb) gene, complete cds; mitochondrial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906",NA,"https://www.ebi.ac.uk/ena/browser/view/Taxon:70284","https://www.ebi.ac.uk/ena/browser/api/embl/KY380703",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1230027141,"Microtus cabrerae Thomas, 1906",42.43,-1.17,"gass84,gdativ,osiic,colmano,inmafu","95ed1fa5-2923-4459-836b-11ad8cc4bf42","2f390a80-56f3-11da-880b-b8a03c50a862","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2022-03-08T20:19:09.060+00:00","2022-03-08T20:21:54.899+00:00",224,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,7071,"Zaragoza",1992,10,21,"1992-10-21T00:00:00","2015-06-29T11:09:20.000+00:00","2022-03-08T20:21:54.899+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","ES","Spain",NA,"MZNA:MAST-MMEG:222390",NA,NA,"921021.00",NA,NA,1230027141,"MAST-MMEG","MZNA:MAST-MMEG:222390",NA,"A. Rueda, J.C. Irurzun","222390","MZNA",NA,NA,NA,NA,NA,1,NA,"EUROPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Navardún, Torre (10X10)",NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906",NA,NA,NA,NA,NA,NA,NA,"3a4aa42d-40e6-4a74-b8e4-93be6cd5e080",540,0,"ES","skull","in collection","04799_19921021",540,NA,NA,NA,NA,NA,NA
3351180304,"Microtus cabrerae Thomas, 1906",42.439999,-1.18,"gass84","d8cd16ba-bb74-4420-821e-083f2bac17c2","ada9d123-ddb4-467d-8891-806ea8d94230","fb5e4c2a-579c-434b-a446-3a665dd732ad","GB","DWC_ARCHIVE","2021-11-22T15:29:19.146+00:00","2022-01-29T22:23:15.839+00:00",1,"fbca90e3-8aed-48b1-84e3-369afbd000ce","MATERIAL_SAMPLE","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,NA,NA,1992,10,21,"1992-10-21T00:00:00",NA,"2022-01-29T22:23:15.839+00:00","https://www.ebi.ac.uk/ena/browser/view/KY380745","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","ES","Spain",NA,"KY380745",NA,NA,NA,NA,NA,3351180304,NA,"KY380745","ASV:cffa84c2632e5f34466f62d84f1cd98f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae isolate SMNI1612 cytochrome b (cytb) gene, complete cds; mitochondrial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906",NA,"https://www.ebi.ac.uk/ena/browser/view/Taxon:70284","https://www.ebi.ac.uk/ena/browser/api/embl/KY380745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1500510088,"Microtus cabrerae Thomas, 1906",39.08,-1.22,"gass84","95e635d4-f762-11e1-a439-00145eb45e9a","ebda1cab-dda8-418b-8f25-df1e71ff5bc2","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2022-02-24T19:45:06.622+00:00","2022-02-24T20:14:03.448+00:00",178,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","OCCURRENCE","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,707,"Valencia",1991,7,18,"1991-07-18T00:00:00",NA,"2022-02-24T20:14:03.448+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","ES","Spain",NA,"BDBCV:BDBCV-General:126739",NA,NA,NA,NA,NA,1500510088,"BDBCV-General","BDBCV:BDBCV-General:126739",NA,"A. Gonzálvez","126739","BDBCV",NA,"A. Gonzálvez",NA,NA,NA,NA,NA,"EUROPE",NA,NA,NA,NA,NA,"AYORA",NA,NA,NA,NA,NA,"Es","La Hunde",NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
